
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[250, 250, 0] (cm)
Masses:		[105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.2 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	25000

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
105.66000	1375.14061	1375.33029	18.45107	16.86608
938.27000	14382.20602	14591.43199	19.09533	17.41379
493.70000	420.24246	420.29321	29.19777	27.27648
938.27000	2679.97047	2677.87464	16.54266	14.99414
493.70000	99575.57934	105029.26041	22.02636	20.46563
105.66000	1515.21757	1515.72025	18.36373	16.86502
938.27000	5410.17853	5405.38523	16.93581	15.41584
493.70000	1382.26854	1382.94119	16.65037	15.15958
938.27000	8275.97473	8254.45588	17.82021	15.98960
493.70000	1816.52421	1815.74981	16.62302	14.81374
105.66000	9661.56390	9663.66038	22.04896	20.40280
139.57000	819.89964	820.03180	17.02525	15.48131
105.66000	87.83845	87.82817	30.47289	28.74274
105.66000	66.42254	66.41866	32.69471	30.75512
139.57000	255.30797	255.31129	18.46817	16.68850
105.66000	417.70413	417.56617	16.55016	14.81814
139.57000	6046.45812	6031.00884	20.97300	19.21251
938.27000	21163.08012	21270.67975	19.17221	17.60704
938.27000	11007.17267	11011.53595	17.80384	16.29373
105.66000	347.30316	347.30760	16.65280	15.07581
493.70000	10306.12781	10295.81980	20.19019	18.42632
938.27000	9648.52402	9614.88134	17.53235	16.24638
493.70000	3305.72885	3302.86444	16.93782	15.49610
493.70000	1760.57702	1760.61423	16.22396	14.87042
105.66000	445.63951	445.58989	16.66706	15.03427
493.70000	1111.75627	1111.77387	17.33266	15.87485
105.66000	147.52927	147.55175	20.48841	18.86315
139.57000	10294.10891	10291.43482	21.31642	19.69141
139.57000	22379.13123	22468.23833	21.44852	19.84312
938.27000	826.32631	826.59484	28.32614	26.58814
938.27000	1043.33938	1043.31682	23.46886	21.64853
