
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[250, 250, 0] (cm)
Masses:		[105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.2 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	50000

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
938.27000	1868.90418	1867.28047	17.70880	16.21875
105.66000	861.61498	861.71764	17.31228	15.64798
938.27000	12119.73557	12150.02894	18.48275	16.83598
139.57000	89345.66094	93056.99244	22.73853	21.10979
105.66000	59.97513	59.98117	33.03242	31.26499
105.66000	347.79917	347.78432	16.23463	14.78189
493.70000	26165.84612	26385.50476	21.05653	19.33114
938.27000	2197.87087	2198.27385	17.18133	15.66629
139.57000	601.52425	601.51060	16.55523	15.07070
493.70000	76208.14552	78196.49078	22.38857	20.74547
493.70000	21571.05029	21796.74932	20.85019	19.15267
493.70000	16157.98215	16188.44606	20.19061	18.65952
139.57000	313.78979	313.82396	17.08745	15.52566
493.70000	24717.93431	24666.89195	20.73762	18.99603
105.66000	2593.73972	2598.74886	19.63379	18.23202
105.66000	312.64299	312.63744	16.61067	14.88045
105.66000	21600.19290	21625.59615	22.22056	20.57986
938.27000	19740.65906	19771.90964	19.43505	17.93440
493.70000	7235.88557	7221.40108	18.98667	17.10122
105.66000	18964.75181	19219.17236	22.59470	20.85354
105.66000	66111.35415	68150.04972	23.08310	21.43486
493.70000	28488.56391	28204.71873	21.25506	19.53424
938.27000	801.13688	800.97474	29.19872	27.15715
139.57000	387.96524	388.00237	17.02800	15.26835
938.27000	72643.17448	71743.32361	21.74853	20.01314
139.57000	736.53103	736.58802	16.62038	14.95454
493.70000	1236.28159	1236.36840	16.84848	15.21925
493.70000	18681.08536	18621.84261	20.69010	18.88198
938.27000	3160.44164	3160.94170	16.37096	14.86637
493.70000	1073.27027	1073.89053	18.04250	16.37381
938.27000	16169.79953	16224.12347	19.42913	17.72338
493.70000	4516.85233	4510.95218	17.56645	16.13286
139.57000	170.50883	170.52130	22.11591	20.49837
139.57000	155.51092	155.50988	23.55862	21.79496
938.27000	1776.78058	1775.33749	18.33670	16.43998
105.66000	53.53456	53.53699	32.47369	30.62717
139.57000	55547.63492	53549.77775	22.05984	20.55346
493.70000	1982.75734	1981.04733	16.61658	15.01051
493.70000	8666.01729	8653.83544	19.08097	17.45814
105.66000	76.63879	76.64451	32.40294	30.57314
493.70000	1567.54943	1568.69380	16.64647	14.81005
105.66000	1382.21931	1381.59151	18.44051	16.82842
938.27000	8844.55510	8825.15556	17.79423	16.29285
493.70000	30353.65349	30164.77086	21.42920	19.84646
105.66000	2290.14937	2286.87181	19.40580	17.69046
493.70000	63817.51353	62304.04563	21.87652	20.28576
139.57000	320.03121	320.06442	17.33403	15.84845
493.70000	1069.09696	1069.36573	17.50140	15.92677
938.27000	7888.90171	7897.12991	17.23434	15.65626
938.27000	818.11333	818.13016	28.41876	26.44118
938.27000	71010.53299	70963.75003	21.65096	19.93394
493.70000	8479.34554	8462.58744	18.98340	17.51798
105.66000	342.38977	342.41382	16.12871	14.59498
139.57000	9189.49151	9242.94351	21.96902	20.11011
105.66000	63.64080	63.64231	32.48890	30.56416
938.27000	7005.97863	7011.75108	17.52485	15.98221
105.66000	137.26170	137.25990	22.08561	20.20550
938.27000	25217.03175	25352.26915	19.88649	18.14067
938.27000	967.94365	968.39220	24.92318	23.28938
139.57000	70931.56576	70917.63568	22.07515	20.42392
105.66000	59.00881	59.01783	32.44666	30.81725
105.66000	4396.42563	4405.24328	21.12686	19.25546
938.27000	1272.76197	1272.99718	21.41315	19.68419
139.57000	731.40413	731.24061	16.86918	15.22030
938.27000	16511.44279	16285.00336	18.93883	17.07957
493.70000	18332.40681	18314.04219	20.79824	19.09266
105.66000	66.92164	66.91365	32.81562	30.99853
139.57000	4944.53487	4952.55042	20.43402	18.77586
938.27000	86124.02643	84957.25570	22.22014	20.33627
493.70000	868.24272	868.05560	18.63080	16.97608
938.27000	16468.32449	16465.94533	19.13377	17.46624
938.27000	42534.49275	41960.62754	20.92886	19.16323
105.66000	293.94230	293.94963	17.05651	15.67157
493.70000	11794.48499	11733.91023	19.85776	18.12694
938.27000	25944.33579	25978.39602	19.53737	17.98139
139.57000	724.63211	724.46160	16.92166	15.45650
139.57000	156.02725	156.03547	23.37688	21.84987
139.57000	28790.62291	29056.66275	22.26101	20.59323
139.57000	27932.79517	27815.06599	22.05995	20.21536
105.66000	49.58454	49.57898	31.96375	30.17326
938.27000	1878.44102	1879.45206	17.56044	16.08587
493.70000	3054.46641	3051.61236	17.38746	15.67174
139.57000	123.08851	123.08920	28.25476	26.37360
139.57000	322.57084	322.57191	17.40668	15.75939
493.70000	2713.99061	2713.76331	16.98924	15.40546
493.70000	53017.12414	53283.10479	22.02056	19.92302
139.57000	978.83618	979.31206	17.21343	15.58181
105.66000	47.24895	47.24946	32.22838	30.25827
139.57000	374.89262	374.89186	17.14617	15.47427
493.70000	18798.81741	18911.93080	20.18565	18.52066
