
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[250, 250, 0] (cm)
Masses:		[105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.2 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	25000

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
139.57000	26902.69850	26825.92143	22.20420	20.50946
139.57000	2227.54086	2229.89613	18.86660	17.27810
105.66000	2136.48636	2137.14397	18.89448	17.35501
105.66000	891.90618	891.54415	17.67638	15.94806
139.57000	4644.24319	4637.66745	20.78916	18.87213
938.27000	66876.69535	62056.79049	21.27851	19.58035
139.57000	1218.53807	1218.51445	17.30330	15.86411
105.66000	78663.42637	77383.82468	22.56440	20.90229
105.66000	74989.31039	76740.72108	22.53060	20.77381
139.57000	3092.03118	3095.84027	19.19523	17.94795
938.27000	8344.80164	8338.95468	17.76614	16.03078
105.66000	480.14631	480.10288	16.49451	14.99115
938.27000	832.00214	831.70805	27.64714	25.95877
105.66000	178.85186	178.84920	18.83070	17.24694
139.57000	347.75294	347.72738	16.68839	15.19725
938.27000	18321.26609	18253.77604	19.02131	17.50742
938.27000	14901.88204	14958.65999	19.18509	17.49634
139.57000	315.64623	315.64008	17.17721	15.74144
938.27000	11025.88032	11132.01405	18.22582	16.50070
493.70000	5753.02144	5751.98175	18.18031	16.71208
493.70000	3520.14397	3520.26687	17.03043	15.68970
938.27000	2715.50931	2718.89655	16.87657	15.34966
493.70000	1462.14677	1462.24030	16.44424	14.77749
938.27000	4539.37840	4548.49789	16.65956	15.21379
139.57000	3268.79242	3273.69546	19.39935	17.77336
493.70000	2304.46993	2303.64871	16.61838	15.19584
139.57000	71455.16147	70443.93957	22.75511	20.99381
139.57000	36880.77485	36919.78152	22.04717	20.45525
493.70000	1882.88552	1881.02079	16.55660	14.80811
139.57000	1475.16838	1474.06996	17.75284	16.27718
493.70000	662.43250	662.59817	21.37777	19.75318
105.66000	119.51093	119.49892	23.25977	21.59678
139.57000	40537.40147	40555.15608	22.04083	20.41213
139.57000	1262.73094	1263.29688	17.64122	15.90512
493.70000	3668.75084	3663.82517	17.16993	15.57635
938.27000	94344.39335	93725.53906	22.02225	20.24264
938.27000	2313.42632	2313.98114	16.99326	15.42042
493.70000	1856.81628	1857.30460	16.41362	14.91582
493.70000	710.30464	710.15606	20.22831	18.52277
493.70000	460.87860	460.89076	27.27542	25.26850
938.27000	3382.36605	3376.53450	16.11952	14.60994
105.66000	4707.74293	4715.20118	20.93552	19.54269
139.57000	443.63330	443.61771	16.93824	15.07211
493.70000	694.69305	694.49818	20.77986	19.06942
938.27000	14570.06737	14578.02746	18.93239	17.20910
493.70000	735.85472	735.79221	20.19336	18.41646
938.27000	959.05647	959.50982	25.65647	23.75630
105.66000	3589.51808	3592.48033	20.12335	18.56483
938.27000	8133.46215	8119.27723	17.83721	16.09133
938.27000	1104.78255	1104.33257	22.80590	21.06914
105.66000	2997.44929	2992.92522	20.26538	18.56184
938.27000	56697.16731	55349.47528	21.38854	19.64811
493.70000	1194.00115	1194.06251	17.19084	15.52954
105.66000	1045.25869	1044.92939	17.57490	16.16894
493.70000	1002.42462	1002.25803	17.91779	16.34442
493.70000	20584.73790	20804.69037	20.55198	19.19685
105.66000	1554.90896	1554.58876	18.80419	17.10773
139.57000	12760.28171	12772.33248	21.59351	20.03725
493.70000	521.68934	521.63471	24.79477	22.65912
938.27000	1216.94096	1217.14524	21.97430	20.27502
105.66000	18282.51144	18451.60510	21.53173	19.91123
493.70000	3993.95305	3987.78910	17.57786	15.86974
139.57000	119.77351	119.77559	29.46504	27.81398
938.27000	5982.79726	5981.14558	17.40837	15.71803
139.57000	92949.88984	96471.01445	22.58372	20.89120
139.57000	28397.46736	28385.14351	22.34728	20.54501
493.70000	3540.13673	3538.07610	17.43625	15.72965
938.27000	3793.20295	3792.55038	16.44308	14.97514
938.27000	95993.68242	94114.82282	21.45507	19.76392
105.66000	417.70413	417.78027	16.73771	15.02952
139.57000	13600.95697	13730.78732	21.77314	20.03285
105.66000	206.46751	206.46384	17.73299	16.06317
105.66000	54.16410	54.17133	32.47496	30.63122
938.27000	1258.87696	1258.72445	21.15379	19.56715
105.66000	19016.94031	19168.28902	21.94326	20.60626
105.66000	12450.72496	12492.02716	22.31719	20.45120
139.57000	1553.07217	1552.47831	18.15032	16.53661
493.70000	46960.46764	48931.70690	21.67894	20.05397
493.70000	76768.17025	74363.34183	22.06850	20.46616
105.66000	48.61217	48.60979	32.70886	30.91475
105.66000	17022.31194	16704.93811	22.12056	20.33434
938.27000	3049.53850	3042.76577	16.87668	15.29458
139.57000	4209.75599	4219.81755	20.27436	18.86720
139.57000	198.29721	198.30268	20.45789	18.85506
105.66000	38507.92114	38779.22444	22.33535	20.91355
493.70000	7581.35083	7612.45483	18.64505	16.75010
938.27000	8358.64240	8377.60845	17.42611	15.90723
105.66000	634.66579	634.67099	16.96464	15.35389
493.70000	8090.46428	8100.35100	19.00737	17.21826
493.70000	395.43270	395.54330	32.37400	30.49728
938.27000	836.39970	836.74831	27.86552	25.97443
938.27000	4903.08775	4899.08651	16.77234	15.11083
105.66000	81.28133	81.28908	32.53620	30.64090
493.70000	894.97057	895.30976	18.87135	17.21069
493.70000	1727.74841	1727.88493	16.30791	14.76622
139.57000	131.44419	131.44216	27.36328	25.64549
139.57000	862.50339	862.43410	17.11174	15.42851
493.70000	707.81084	707.73039	20.94016	19.13050
938.27000	1993.88685	1993.26504	17.44723	15.97112
139.57000	5561.24125	5551.80106	20.75748	19.06203
938.27000	13881.71498	13921.55325	18.96872	17.20840
493.70000	12772.94745	12782.26113	19.98850	18.35645
493.70000	7667.10576	7665.76780	18.71137	17.20418
493.70000	514.06834	514.03575	25.00038	23.19821
938.27000	2156.20846	2158.22773	16.94964	15.50226
938.27000	3538.97690	3540.86228	16.54224	15.02864
493.70000	6498.87778	6500.78240	17.91303	16.46040
493.70000	11394.99574	11412.94987	20.12007	18.26229
938.27000	9030.90944	9050.72642	17.65738	16.06123
938.27000	56134.89315	57941.70603	21.08167	19.44237
493.70000	2501.48520	2503.31786	16.89220	15.28560
105.66000	1778.32476	1779.06184	18.81063	17.31682
493.70000	46154.21897	45611.73985	21.67176	19.94256
