
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[250, 250, 0] (cm)
Masses:		[105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.2 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	25000

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
105.66000	440.34028	440.39744	16.34920	14.75162
493.70000	38157.20821	38864.87784	21.24471	19.68754
493.70000	1136.86897	1136.92975	16.95429	15.51475
105.66000	58662.28694	58197.83149	22.51508	20.86128
493.70000	776.83299	776.69147	19.29650	17.74098
938.27000	5781.54375	5775.58489	16.72567	15.25533
938.27000	23656.80210	23190.01755	19.76663	18.13451
938.27000	1553.96775	1554.77992	18.91898	17.29605
139.57000	2067.85082	2070.52554	18.72204	16.98259
139.57000	156.54568	156.54166	23.18142	21.43310
139.57000	5297.98814	5301.18697	20.01099	18.34747
139.57000	151.03936	151.03158	23.50688	21.93154
105.66000	146.33294	146.33303	20.75315	19.03070
105.66000	5503.14727	5525.36953	21.03182	19.24138
938.27000	1104.16501	1104.07264	22.88120	21.13901
493.70000	436.19385	436.11313	28.20428	26.44488
105.66000	559.39351	559.57175	16.85978	15.23456
139.57000	9123.03216	9146.66039	21.53184	19.78962
493.70000	394.41138	394.39701	32.57359	30.82042
938.27000	2587.34942	2585.93493	16.25955	14.76974
938.27000	4356.03223	4354.56733	16.45860	15.13547
493.70000	551.13989	551.22428	23.14382	21.46074
139.57000	291.22144	291.20262	17.57913	16.10259
105.66000	79.71209	79.71561	32.33652	30.64670
139.57000	276.00379	275.99260	17.55009	16.19763
105.66000	296.38245	296.45631	16.87002	15.19214
139.57000	6604.77098	6614.03836	20.96677	19.25827
493.70000	2867.17922	2868.49382	17.42970	15.63021
105.66000	52.45208	52.45327	32.62966	30.32075
105.66000	59696.13350	59050.70868	22.11739	20.40227
139.57000	3188.96655	3190.32372	18.88350	17.57325
139.57000	3951.78638	3947.39856	19.55490	18.02328
139.57000	125.97887	125.97398	28.50830	26.33558
105.66000	64430.72788	65495.38489	23.15607	21.19797
105.66000	128.73117	128.73435	22.11359	20.41406
105.66000	2757.27859	2762.70138	19.78479	17.94989
938.27000	3593.97170	3596.86242	16.71849	15.02090
938.27000	3841.45972	3837.05575	16.61141	15.20376
105.66000	9426.80711	9393.15663	21.05516	19.54181
938.27000	38907.22014	38618.40049	20.36781	18.81528
493.70000	38963.79058	39728.75175	21.54409	19.83045
105.66000	59.94559	59.94512	32.10852	30.09776
139.57000	6041.01670	6052.74380	21.19424	19.43726
105.66000	130.04526	130.04221	21.71495	20.00698
938.27000	3367.65386	3366.58878	16.14212	14.52352
938.27000	2341.51401	2341.59526	17.03360	15.42429
139.57000	26976.75943	27254.83378	21.91422	20.17717
938.27000	52734.89498	51607.93899	21.41959	19.81302
105.66000	13188.36719	13266.67002	21.49541	20.02070
938.27000	2344.66077	2343.29735	16.98439	15.35934
139.57000	31410.81763	31738.45251	22.14432	20.51474
938.27000	1237.33360	1236.59272	21.86659	20.26482
493.70000	2078.04147	2077.21290	16.43949	14.97936
105.66000	1787.62844	1786.94242	19.04718	17.48595
105.66000	78.45793	78.45694	32.99831	31.08635
105.66000	1216.41319	1216.13032	18.29045	16.69571
493.70000	11354.82667	11271.98921	19.83559	17.98526
